id	url	title	town	area	description	NRIS_no	nara_cat	long-lat
LC_HABS_HAER_in0130	https://www.loc.gov/item/in0130	Judge Jeremiah Sullivan House, 304 West Second Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-9 ;<br> Building/structure dates: 1818 Initial Construction ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.382458, 38.735652
LC_HABS_HAER_in0032	https://www.loc.gov/item/in0032	Richard Talbott House, 301 West Second Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-130 ;<br> Building/structure dates: 1819-1820 Initial Construction ;<br> Building/structure dates: after. 1870- before. 1879 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.382476, 38.735375
LC_HABS_HAER_in0196	https://www.loc.gov/item/in0196	710-714 East Main Street (Row Houses), Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-133 ;<br> Building/structure dates: 1837-1839 Initial Construction ;<br> Building/structure dates: ca. 1870 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.371269, 38.735942
LC_HABS_HAER_in0016	https://www.loc.gov/item/in0016	Bruning Carriage House, 722 West Main Street, rear (moved to 719 West Main, rear), Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-122 ;<br> Building/structure dates: ca. 1876- ca. 1878 Initial Construction ;<br> Building/structure dates: after. 1930- before. 1939 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.38842045274676, 38.736327
LC_HABS_HAER_in0017	https://www.loc.gov/item/in0017	Christ Episcopal Church, 506 Mulberry Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-123 ;<br> Building/structure dates: 1848-1850 Initial Construction ;<br> Building/structure dates: 1852 Subsequent Work ;<br> Building/structure dates: 1898 Subsequent Work ;<br> Building/structure dates: 1903 Subsequent Work ;<br> Building/structure dates: 1905 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.37842454283954, 38.735738
LC_HABS_HAER_in0018	https://www.loc.gov/item/in0018	Colby-Jeffery House, 302 Elm Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-124 ;<br> Building/structure dates: 1838-1839 Initial Construction ;<br> Building/structure dates: ca. 1850 Subsequent Work ;<br> Building/structure dates: ca. 1950 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.384748, 38.736173
LC_HABS_HAER_in0021	https://www.loc.gov/item/in0021	Devenish-Haigh House, 108 East Third, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-125 ;<br> Building/structure dates: 1837-1838 Initial Construction ;<br> Building/structure dates: 1852-1853 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.379667, 38.737336
LC_HABS_HAER_in0026	https://www.loc.gov/item/in0026	First Presbyterian Church, 202 Broadway, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-95 ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.38733921046828, 38.733248
LC_HABS_HAER_in0039	https://www.loc.gov/item/in0039	Miller Wagon Manufacturing Shop, 805-809 Walnut Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-128 ;<br> Building/structure dates: 1871-1872 Initial Construction ;<br> Building/structure dates: 1924-1927 Subsequent Work ;<br> Building/structure dates: ca. 1967- ca. 1969 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.375922, 38.740651
LC_HABS_HAER_in0041	https://www.loc.gov/item/in0041	James F. D. Lanier House, 511 West First Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-23 ;<br> Building/structure dates: ca. 1843- ca. 1844 Initial Construction ;<br> Building/structure dates: ca. 1870 Subsequent Work ;<br> Building/structure dates: 1926 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 94001191	94001191	https://catalog.archives.gov/id/94001191	-85.385949, 38.735288
LC_HABS_HAER_in0031	https://www.loc.gov/item/in0031	Walnut Street Fire Company No. 4, 808 Walnut Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-131 ;<br> Building/structure dates: 1874-1875 Initial Construction ;<br> Building/structure dates: 1893-1894 Subsequent Work ;<br> Building/structure dates: 1879 Subsequent Work ;<br> Building/structure dates: 1883 Subsequent Work ;<br> Building/structure dates: 1887 Subsequent Work ;<br> Building/structure dates: 1933 Subsequent Work ;<br> Building/structure dates: 1936 Subsequent Work ;<br> Building/structure dates: 1946 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.375572, 38.740688
LC_HABS_HAER_in0030	https://www.loc.gov/item/in0030	Washington Fire Company No. 2, 104 West Third Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-132 ;<br> Building/structure dates: 1848-1849 Initial Construction ;<br> Building/structure dates: 1901 Subsequent Work ;<br> Building/structure dates: 1922-1923 Subsequent Work ;<br> Building/structure dates: 1947 Subsequent Work ;<br> Building/structure dates: 1964 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.380529, 38.737683
LC_HABS_HAER_in0028	https://www.loc.gov/item/in0028	Dr. William Davies Hutchings Office, 718 West Third Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-81 ;<br> Building/structure dates: ca. 1846- ca. 1848 Initial Construction ;<br> Building/structure dates: 1969 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.38370289665555, 38.736352
LC_HABS_HAER_in0036	https://www.loc.gov/item/in0036	Robinson-Schofield House, 221 West Second Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-82 ;<br> Building/structure dates: ca. 1821 Initial Construction ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.38231544697766, 38.731557
LC_HABS_HAER_in0035	https://www.loc.gov/item/in0035	St. Michael's Catholic Church, 519 East Third Street, Madison, Jefferson County, IN	Madison,  Jefferson County,  IN	Jefferson County,  IN	HABS IN-129 ;<br> Building/structure dates: 1838-1839 Initial Construction ;<br> Building/structure dates: 1859-1860 Subsequent Work ;<br> Building/structure dates: 1867 Subsequent Work ;<br> Building/structure dates: 1897 Subsequent Work ;<br> Building/structure dates: 1910 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 73000020	73000020	https://catalog.archives.gov/id/73000020	-85.373015, 38.73779
LC_HABS_HAER_in0149	https://www.loc.gov/item/in0149	Michigan City Lighthouse, Washington Park, Michigan City, La Porte County, IN	Michigan City,  La Porte County,  IN	La Porte County,  IN	HABS IN-99 ;<br> Building/structure dates: 1857-1858 Initial Construction ;<br> Building/structure dates: 1904-1905 Subsequent Work ;<br> Building/structure dates: 1971 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 74000023	74000023	https://catalog.archives.gov/id/74000023	-86.906008, 41.722694
LC_HABS_HAER_in0432	https://www.loc.gov/item/in0432	Indianapolis City Market, 222 East Market Street, Indianapolis, Marion County, IN	Indianapolis,  Marion County,  IN	Marion County,  IN	HABS IN-59 ;<br> Building/structure dates: 1886 Initial Construction ;<br> Building/structure dates: 1958-1959 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 74000030	74000030	https://catalog.archives.gov/id/74000030	-86.153444, 39.768788
LC_HABS_HAER_in0357	https://www.loc.gov/item/in0357	House of Tomorrow, 241 Lake Front Drive (moved from Chicago, IL), Beverly Shores, Porter County, IN	Beverly Shores,  Porter County,  IN	Porter County,  IN	HABS IN-243 ;<br> Building/structure dates: 1933 Initial Construction ;<br> Building/structure dates: 1935  ;<br> Building/structure dates: 1935 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 86001472	86001472	https://catalog.archives.gov/id/86001472	-87.000982, 41.683981
LC_HABS_HAER_ia0418	https://www.loc.gov/item/ia0418	Keokuk National Cemetery, Lodge, 1701 J Street, Keokuk, Lee County, IA	Keokuk,  Lee County,  IA	Lee County,  IA	HABS IA-197-A ;<br> Building/structure dates: 1871 Initial Construction ;<br> Building/structure dates: 1936 Subsequent Work ;<br> Building/structure dates: 1931 Subsequent Work ;<br> Building/structure dates: 1982 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 97000528	97000528	https://catalog.archives.gov/id/97000528	-91.40689, 40.398264
LC_HABS_HAER_ia0088	https://www.loc.gov/item/ia0088	Des Moines Art Center, Greenwood Park, Des Moines, Polk County, IA	Des Moines,  Polk County,  IA	Polk County,  IA	HABS IA-140 ;<br> Building/structure dates: 1947-1948 Initial Construction ;<br> Building/structure dates: 1967-1968 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 03000063	03000063	https://catalog.archives.gov/id/03000063	-93.681519, 41.583883
LC_HABS_HAER_ia0126	https://www.loc.gov/item/ia0126	Pottawattamie County Jail, 226 Pearl Street, Council Bluffs, Pottawattamie County, IA	Council Bluffs,  Pottawattamie County,  IA	Pottawattamie County,  IA	HABS IA-88 ;<br> Building/structure dates: 1885 Initial Construction ;<br> National Register of Historic Places NRIS Number: 72000481	72000481	https://catalog.archives.gov/id/72000481	-95.852041, 41.258276
LC_HABS_HAER_ia0201	https://www.loc.gov/item/ia0201	Dairy Industry Building, Iowa State University campus, Ames, Story County, IA	Ames,  Story County,  IA	Story County,  IA	HABS IA-164 ;<br> Building/structure dates: 1928 Initial Construction ;<br> National Register of Historic Places NRIS Number: 87000020	87000020	https://catalog.archives.gov/id/87000020	-93.643386, 42.026829
LC_HABS_HAER_ia0110	https://www.loc.gov/item/ia0110	Woodbury County Courthouse, Seventh & Douglas Streets, Sioux City, Woodbury County, IA	Sioux City,  Woodbury County,  IA	Woodbury County,  IA	HABS IA-82 ;<br> Building/structure dates: 1916-1918 Initial Construction ;<br> National Register of Historic Places NRIS Number: 73000744	73000744	https://catalog.archives.gov/id/73000744	-96.405995, 42.497122
LC_HABS_HAER_ks0146	https://www.loc.gov/item/ks0146	Hollenberg Pony Express Station, Route 243, 6.9 miles south of Nebraska border, Hanover, Washington County, KS	Hanover,  Washington County,  KS	Washington County,  KS	HABS KS-59 ;<br> Building/structure dates: ca. 1857 Initial Construction ;<br> National Register of Historic Places NRIS Number: 66000352	66000352	https://catalog.archives.gov/id/66000352	-96.843806, 39.900905
LC_HABS_HAER_ks0151	https://www.loc.gov/item/ks0151	Constitution Hall, 315 Elmore Street, Lecompton, Douglas County, KS	Lecompton,  Douglas County,  KS	Douglas County,  KS	HABS KS-64 ;<br> Building/structure dates: 1856 Initial Construction ;<br> Building/structure dates: ca. 1856 Subsequent Work ;<br> Building/structure dates: 1991 Subsequent Work ;<br> Building/structure dates: ca. 1906 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 71000312	71000312	https://catalog.archives.gov/id/71000312	-95.394678, 39.045413
LC_HABS_HAER_ks0077	https://www.loc.gov/item/ks0077	Nicodemus Historic District, Nicodemus, Graham County, KS	Nicodemus,  Graham County,  KS	Graham County,  KS	HABS KS-49 ;<br> Building/structure dates: 1877 Initial Construction ;<br> National Register of Historic Places NRIS Number: 76000820	76000820	https://catalog.archives.gov/id/76000820	-99.615797, 39.393127
LC_HABS_HAER_ks0119	https://www.loc.gov/item/ks0119	Nicodemus Township Hall, Washington & Second Streets, Nicodemus, Graham County, KS	Nicodemus,  Graham County,  KS	Graham County,  KS	HABS KS-49-B ;<br> Building/structure dates: 1939 Initial Construction ;<br> Building/structure dates: 1982 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 76000820	76000820	https://catalog.archives.gov/id/76000820	-99.61414, 39.39326
LC_HABS_HAER_ks0120	https://www.loc.gov/item/ks0120	Fairview School, Second & Washington Streets (moved to), Nicodemus, Graham County, KS	Nicodemus,  Graham County,  KS	Graham County,  KS	HABS KS-49-C ;<br> Building/structure dates: 1913 Initial Construction ;<br> Building/structure dates: ca. 1945 Subsequent Work ;<br> Building/structure dates: 1953 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 76000820	76000820	https://catalog.archives.gov/id/76000820	-99.61361, 39.39295
LC_HABS_HAER_ks0122	https://www.loc.gov/item/ks0122	Lloyd Wellington House, Adams & Second Streets (moved to), Nicodemus, Graham County, KS	Nicodemus,  Graham County,  KS	Graham County,  KS	HABS KS-49-E ;<br> Building/structure dates: ca. 1960 Subsequent Work ;<br> Building/structure dates: 1966 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 76000820	76000820	https://catalog.archives.gov/id/76000820	-99.61418, 39.39223
LC_HABS_HAER_ks0124	https://www.loc.gov/item/ks0124	Fletcher-Switzer House, Washington & Second Streets, Nicodemus, Graham County, KS	Nicodemus,  Graham County,  KS	Graham County,  KS	HABS KS-49-G ;<br> Building/structure dates: 1880 Initial Construction ;<br> Building/structure dates: ca. 1921 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 76000820	76000820	https://catalog.archives.gov/id/76000820	-99.61477, 39.39254
LC_HABS_HAER_ks0125	https://www.loc.gov/item/ks0125	Joe Wilson's Post Office, South Avenue & Third Street (moved to), Nicodemus, Graham County, KS	Nicodemus,  Graham County,  KS	Graham County,  KS	HABS KS-49-H ;<br> Building/structure dates: ca. 1941 Subsequent Work ;<br> Building/structure dates: 1967 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 76000820	76000820	https://catalog.archives.gov/id/76000820	-99.61583, 39.39398
LC_HABS_HAER_ks0126	https://www.loc.gov/item/ks0126	African Methodist Episcopal (AME) Church, Adams & Third Streets, Nicodemus, Graham County, KS	Nicodemus,  Graham County,  KS	Graham County,  KS	HABS KS-49-I ;<br> Building/structure dates: ca. 1885- ca. 1887 Initial Construction ;<br> Building/structure dates: 1923 Subsequent Work ;<br> Building/structure dates: ca. 1940- ca. 1949 Subsequent Work ;<br> Building/structure dates: ca. 1950 Subsequent Work ;<br> Building/structure dates: 1931 Subsequent Work ;<br> National Register of Historic Places NRIS Number: 76000820	76000820	https://catalog.archives.gov/id/76000820	-99.61604, 39.39224
