done	id	url	title	town	area	description	NRIS_no	nara_cat	long-lat
	LC_HABS_HAER_ut0224		Oak Creek Historic Complex, Two-Stall Garage, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-110-J ; Building/structure dates: ca. 1939 Initial Construction ; National Register of Historic Places NRIS Number: 86003706	86003706		wikipedia look up
	LC_HABS_HAER_ut0225		Oak Creek Historic Complex, Two-Stall Garage, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-110-K ; Building/structure dates: ca. 1939 Initial Construction ; National Register of Historic Places NRIS Number: 86003706	86003706		wikipedia look up
	LC_HABS_HAER_ut0228		Oak Creek Historic Complex, Warehouse, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-110-N ; Building/structure dates: 1935 Initial Construction ; National Register of Historic Places NRIS Number: 86003706	86003706		wikipedia look up
	LC_HABS_HAER_ut0230		Oak Creek Historic Complex, Equipment Shop, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-110-P ; Building/structure dates: 1938 Initial Construction ; National Register of Historic Places NRIS Number: 86003706	86003706		wikipedia look up
	LC_HABS_HAER_ut0194		Pine Creek Historic Complex, Superintendent's House, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-109-A ; Building/structure dates: 1930 Initial Construction ; Building/structure dates: 1960 Subsequent Work ; National Register of Historic Places NRIS Number: 86003736	86003736		wikipedia look up
	LC_HABS_HAER_ut0232		Pine Creek Historic Complex, Assistant Superintendent's House, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-109-B ; Building/structure dates: 1928 Initial Construction ; Building/structure dates: 1951 Subsequent Work ; National Register of Historic Places NRIS Number: 86003736	86003736		wikipedia look up
	LC_HABS_HAER_ut0233		Pine Creek Historic Complex, Chief Ranger's House, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-109-C ; Building/structure dates: 1929 Initial Construction ; Building/structure dates: 1935 Subsequent Work ; Building/structure dates: 1974 Subsequent Work ; Building/structure dates: 1977 Subsequent Work ; National Register of Historic Places NRIS Number: 86003736	86003736		wikipedia look up
	LC_HABS_HAER_ut0234		Pine Creek Historic Complex, Two-Stall Garage, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-109-D ; Building/structure dates: 1932 Initial Construction ; National Register of Historic Places NRIS Number: 86003736	86003736		wikipedia look up
	LC_HABS_HAER_ut0235		Pine Creek Historic Complex, Three-Stall Garage, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-109-E ; Building/structure dates: 1938 Initial Construction ; National Register of Historic Places NRIS Number: 86003736	86003736		wikipedia look up
	LC_HABS_HAER_ut0197		Zion Lodge-Birch Creek Historic Complex, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112 ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0247		Zion Lodge-Birch Creek Historic Complex, Western Deluxe Quadraplex Cabins, Cabins No. 523, 528 & 529, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-A ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0248		Zion Lodge-Birch Creek Historic Complex, Duplex Cabin, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-B ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0249		Zion Lodge-Birch Creek Historic Complex, Family Cabin, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-C ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0250		Zion Lodge-Birch Creek Historic Complex, Barber Shop, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-D ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0251		Zion Lodge-Birch Creek Historic Complex, Bake Shop, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-E ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0253		Zion Lodge-Birch Creek Historic Complex, Women's Dormitory, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-G ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0254		Zion Lodge-Birch Creek Historic Complex, Mattress Storage Cabin, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-H ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0255		Zion Lodge-Birch Creek Historic Complex, Five Stall Shed, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-I ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0256		Zion Lodge-Birch Creek Historic Complex, Machine Shop, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-112-J ; National Register of Historic Places NRIS Number: 86003753	86003753		wikipedia look up
	LC_HABS_HAER_ut0236		Zion National Park, Zion Inn, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-A ; Building/structure dates: 1934 Initial Construction ; Building/structure dates: 1974 Subsequent Work ; Building/structure dates: 1981 Subsequent Work ; Building/structure dates: 1983 Subsequent Work ; National Register of Historic Places NRIS Number: 86003719	86003719		wikipedia look up
	LC_HABS_HAER_ut0237		Zion National Park, South Campground Amphitheatre, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-B ; Building/structure dates: 1936 Initial Construction ; Building/structure dates: 1954 Subsequent Work ; Building/structure dates: 1956 Subsequent Work ; National Register of Historic Places NRIS Number: 86003717	86003717		wikipedia look up
	LC_HABS_HAER_ut0238		Zion National Park, South Campground Comfort Station, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-C ; Building/structure dates: 1934 Initial Construction ; Building/structure dates: 1960 Subsequent Work ; National Register of Historic Places NRIS Number: 86003708	86003708		wikipedia look up
	LC_HABS_HAER_ut0239		Zion National Park, Zion Museum, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-D ; Building/structure dates: 1924 Initial Construction ; Building/structure dates: 1936 Subsequent Work ; Building/structure dates: 1947 Subsequent Work ; National Register of Historic Places NRIS Number: 86003721	86003721		wikipedia look up
	LC_HABS_HAER_ut0240		Zion National Park, Grotto Comfort Station, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-E ; Building/structure dates: 1925 Initial Construction ; Building/structure dates: 1931 Subsequent Work ; Building/structure dates: 1959 Subsequent Work ; National Register of Historic Places NRIS Number: 86003705	86003705		wikipedia look up
	LC_HABS_HAER_ut0241		Zion National Park, Gateway to Narrows Interpretive Kiosk, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-F ; National Register of Historic Places NRIS Number: 86003726	86003726		wikipedia look up
	LC_HABS_HAER_ut0242		Zion National Park, East Entrance Checking Station, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-G ; Building/structure dates: 1934 Initial Construction ; National Register of Historic Places NRIS Number: 86003711	86003711		wikipedia look up
	LC_HABS_HAER_ut0243		Zion National Park, East Ranger's House, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-H ; Building/structure dates: 1934 Initial Construction ; Building/structure dates: 1955 Subsequent Work ; National Register of Historic Places NRIS Number: 86003712	86003712		wikipedia look up
	LC_HABS_HAER_ut0244		Zion National Park, East Entrance Sign, Springdale, Washington County, UT	Springdale Washington County UT	Washington County,  UT	HABS UT-108-I ; Building/structure dates: 1935 Initial Construction ; National Register of Historic Places NRIS Number: 86003710	86003710		wikipedia look up
	LC_HABS_HAER_ut0159		Miles Goodyear Cabin, Tabernacle Park, Ogden, Weber County, UT	Ogden Weber County UT	Weber County,  UT	HABS UT-55 ; Building/structure dates: 1845 Initial Construction ; Building/structure dates: 1855  ; Building/structure dates: 1860  ; Building/structure dates: 1866  ; Building/structure dates: 1926  ; Building/structure dates: 1928  ; National Register of Historic Places NRIS Number: 71000866	71000866		wikipedia look up
	LC_HABS_HAER_ut0284		Bryce Canyon Lodge, Bryce Canyon, Garfield County, UT	Bryce Canyon Garfield County UT	Garfield County,  UT	HABS UT-121 ; National Register of Historic Places NRIS Number: 87001339	87001339		wikipedia look up
	LC_HABS_HAER_va0002		Debtor's Prison, State Route 764, Accomac, Accomack County, VA	Accomac Accomack County VA	Accomack County,  VA	HABS VA-623 ; Building/structure dates: ca. 1785 Initial Construction ; National Register of Historic Places NRIS Number: 76002087	76002087		wikipedia look up
	LC_HABS_HAER_va0001		Richard D. Bayly House, Back Street, Accomac, Accomack County, VA	Accomac Accomack County VA	Accomack County,  VA	HABS VA-622 ; Building/structure dates: 1811 Initial Construction ; Building/structure dates: 1920 Subsequent Work ; National Register of Historic Places NRIS Number: 82004529	82004529		wikipedia look up
	LC_HABS_HAER_va0005		Bowman's Folly, Folly Creek, Accomac, Accomack County, VA	Accomac Accomack County VA	Accomack County,  VA	HABS VA-625 ; Building/structure dates: 1816 Initial Construction ; National Register of Historic Places NRIS Number: 69000216	69000216		wikipedia look up
	LC_HABS_HAER_va0006		Bowman's Folly, Dovecote, Folly Creek, Accomac, Accomack County, VA	Accomac Accomack County VA	Accomack County,  VA	HABS VA-634 ; Building/structure dates: ca. 1816 Initial Construction ; National Register of Historic Places NRIS Number: 69000216	69000216		wikipedia look up
	LC_HABS_HAER_va0007		Bowman's Folly, Privy, Folly Creek, Accomac, Accomack County, VA	Accomac Accomack County VA	Accomack County,  VA	HABS VA-635 ; National Register of Historic Places NRIS Number: 69000216	69000216		wikipedia look up
	LC_HABS_HAER_va1457		Poplar Forest, Summer Kitchen, State Route 661, Forest, Bedford County, VA	Forest Bedford County VA	Bedford County,  VA	HABS VA-303-A ; Building/structure dates: 1819 Initial Construction ; National Register of Historic Places NRIS Number: 69000223	69000223		wikipedia look up
	LC_HABS_HAER_va1458		Poplar Forest, Dairy, State Route 661, Forest, Bedford County, VA	Forest Bedford County VA	Bedford County,  VA	HABS VA-303-B ; Building/structure dates: 1819 Initial Construction ; National Register of Historic Places NRIS Number: 69000223	69000223		wikipedia look up
	LC_HABS_HAER_va1459		Poplar Forest, Slave Quarters, State Route 661, Forest, Bedford County, VA	Forest Bedford County VA	Bedford County,  VA	HABS VA-303-C ; Building/structure dates: 1819 Initial Construction ; National Register of Historic Places NRIS Number: 66000223	66000223		wikipedia look up
	LC_HABS_HAER_va1460		Poplar Forest, Barns, State Route 661, Forest, Bedford County, VA	Forest Bedford County VA	Bedford County,  VA	HABS VA-303-D ; Building/structure dates: 1819 Initial Construction ; National Register of Historic Places NRIS Number: 66000223	66000223		wikipedia look up
	LC_HABS_HAER_va1470		Poplar Forest, Privies, State Route 661, Forest, Bedford County, VA	Forest Bedford County VA	Bedford County,  VA	HABS VA-303-E ; Building/structure dates: 1819 Initial Construction ; National Register of Historic Places NRIS Number: 66000223	66000223		wikipedia look up
	LC_HABS_HAER_va0302		Camden, Rappahannock River, Port Royal, Caroline County, VA	Port Royal Caroline County VA	Caroline County,  VA	HABS VA-184 ; Building/structure dates: 1857 Initial Construction ; Building/structure dates: 1863 Subsequent Work ; Building/structure dates: ca. 1960 Subsequent Work ; National Register of Historic Places NRIS Number: 69000228	69000228		wikipedia look up
	LC_HABS_HAER_va0309		Greenway, State Route 5 vicinity, Charles City, Charles City County, VA	Charles City Charles City County VA	Charles City County,  VA	HABS VA-11-23 ; Building/structure dates: ca. 1776 Initial Construction ; National Register of Historic Places NRIS Number: 69000336	69000336		wikipedia look up
	LC_HABS_HAER_va0306		Berkeley, State Route 5 vicinity, Charles City, Charles City County, VA	Charles City Charles City County VA	Charles City County,  VA	HABS VA-363 ; Building/structure dates: 1726 Initial Construction ; Building/structure dates: ca. 1800 Subsequent Work ; National Register of Historic Places NRIS Number: 71001040	71001040		wikipedia look up
	LC_HABS_HAER_va1454		Shirley, Quarters, 501 Shirley Plantation Road, Shirley, Charles City County, VA	Shirley Charles City County VA	Charles City County,  VA	HABS VA-388-I ; National Register of Historic Places NRIS Number: 69000328	69000328		wikipedia look up
	LC_HABS_HAER_va1250		Shirley, Brick Outbuilding, 501 Shirley Plantation Road, Shirley, Charles City County, VA	Shirley Charles City County VA	Charles City County,  VA	HABS VA-388-C ; National Register of Historic Places NRIS Number: 69000328	69000328		wikipedia look up
	LC_HABS_HAER_va1455		Shirley, Log Barn, 501 Shirley Plantation Road, Shirley, Charles City County, VA	Shirley Charles City County VA	Charles City County,  VA	HABS VA-388-E ; National Register of Historic Places NRIS Number: 69000328	69000328		wikipedia look up
	LC_HABS_HAER_va0314		Shirley, Dependency, 501 Shirley Plantation Road, Shirley, Charles City County, VA	Shirley Charles City County VA	Charles City County,  VA	HABS VA-388-A ; Building/structure dates: ca. 1765 Initial Construction ; National Register of Historic Places NRIS Number: 69000328	69000328		wikipedia look up
	LC_HABS_HAER_va1060		Westover, Kitchen Building, State Route 633, Charles City, Charles City County, VA	Charles City Charles City County VA	Charles City County,  VA	HABS VA-402-A ; National Register of Historic Places NRIS Number: 66000923	66000923		wikipedia look up
	LC_HABS_HAER_va0112		Westover, Office Building, State Route 633, Charles City, Charles City County, VA	Charles City Charles City County VA	Charles City County,  VA	HABS VA-402-B ; National Register of Historic Places NRIS Number: 66000923	66000923		wikipedia look up
	LC_HABS_HAER_va1270		Westover, Tool Shed, State Route 633, Charles City, Charles City County, VA	Charles City Charles City County VA	Charles City County,  VA	HABS VA-402-C ; National Register of Historic Places NRIS Number: 66000923	66000923		wikipedia look up
	LC_HABS_HAER_va0050		University of Virginia, University Avenue & Rugby Road, Charlottesville, Charlottesville (Independent City), VA	Charlottesville Charlottesville (Independent City) VA	Charlottesville (Independent City),  VA	HABS VA-193 ; National Register of Historic Places NRIS Number: 70000865	70000865		wikipedia look up
